63.65	40.41	15	1.16	-1.05	-0.11	0.06	0.3	0.12	26
63.54	41.48	43	1.39	-1.23	-0.15	-0.61	-1.12	-0.15	25
63.46	40.42	15	1.44	-0.77	-0.67	0.39	0.23	-0.5	26
70.64	36.33	196	5.57	-7.64	2.08	2.71	4.37	-0.69	24
69.79	39.85	10	1.12	-1.01	-0.12	0.43	-0.03	0.38	25
71.28	36.99	118	4.35	-5.13	0.78	2.72	-2.44	1.87	23
70.46	36.03	210	2.1	-1.32	-0.77	2.33	3.0	-1.01	24
70.41	35.99	230	0.8	-1.25	0.46	0.99	0.16	-0.03	24
70.92	39.62	24	0.55	-1.03	0.48	-0.09	-0.47	0.09	24
70.24	36.06	210	9.34	-7.55	-1.79	8.67	-7.85	4.97	24
63.28	40.12	15	1.24	-1.1	-0.14	-0.39	0.12	0.07	24
83.59	42.2	33	0.91	-0.78	-0.13	1.31	0.1	0.23	24
75.45	38.54	132	0.17	0.48	-0.65	5.04	4.67	-0.64	23
77.44	39.92	15	5.8	-6.47	0.67	5.18	3.15	-0.36	24
70.19	36.31	242	0.79	-0.62	-0.17	1.04	0.19	0.17	24
79.97	41.92	15	0.86	-1.1	0.24	0.99	0.38	0.14	24
78.69	42.37	35	1.4	-1.41	0.01	0.01	-1.55	1.45	26
75.45	41.5	33	3.87	-3.69	-0.18	1.72	0.08	0.06	23
70.4	36.21	248	0.58	0.03	-0.62	-0.24	1.29	-0.04	25
63.13	40.48	10	2.82	-2.29	-0.53	0.86	1.17	0.3	24
71.08	36.59	217	7.13	-1.43	-5.7	0.12	6.01	5.49	23
74.29	39.48	10	4.88	-6.99	2.11	2.63	-8.83	-0.43	24
70.7	36.41	182	0.92	-0.89	-0.03	-2.82	-0.5	-0.16	24
71.73	39.17	15	0.78	-0.94	0.16	1.95	-0.03	-1.2	24
72.72	39.9	15	7.66	-4.63	-3.03	1.89	-4.38	-9.05	23
72.2	39.39	10	7.32	-8.03	0.71	1.12	4.2	-1.75	23
71.79	36.69	142	4.2	-2.73	-1.47	-2.28	0.78	-2.52	23
83.69	41.93	15	2.43	-2.43	0.0	1.65	0.52	-0.01	24
77.74	41.92	19	0.66	-0.67	0.01	-1.03	-0.06	0.2	24
80.32	29.58	15	1.02	-1.39	0.36	5.06	-1.34	0.36	24
70.53	36.24	214	1.13	-0.83	-0.3	1.05	-0.77	0.2	24
70.97	36.35	176	7.64	-3.7	-3.94	-1.61	3.41	-0.91	23
70.71	37.93	239	2.26	-1.51	-0.75	4.48	0.14	-0.01	24
76.81	44.87	40	3.42	-2.75	-0.67	0.06	-0.97	-1.97	24
76.76	35.9	80	7.65	-6.23	-1.42	7.52	-6.49	2.25	24
70.33	36.13	152	3.09	-3.04	-0.05	-0.62	-0.47	-0.9	24
69.12	36.19	17	1.37	-0.3	-1.07	1.02	-0.52	-1.41	24
77.4	41.94	15	1.41	-1.28	-0.14	-0.37	1.15	-0.37	24
81.11	28.96	10	1.64	-1.75	0.11	1.41	-0.21	0.27	24
80.95	29.42	22	5.35	-4.95	-0.39	5.91	-1.91	1.76	25
74.31	39.41	10	5.64	-7.98	2.33	2.01	-0.2	-0.58	23
75.37	32.59	15	0.64	-0.43	-0.22	1.39	-1.68	0.47	24
75.4	32.49	15	0.94	-0.76	-0.17	1.93	-1.39	0.66	24
70.64	36.28	207	0.53	-0.32	-0.21	1.41	-0.29	-0.44	24
78.56	40.37	15	4.36	-3.32	-1.04	3.48	5.44	-1.95	23
71.36	36.35	142	6.77	-9.93	3.16	9.72	6.86	-2.52	23
70.53	36.47	188	0.72	-1.18	0.46	-1.54	-0.4	-0.27	24
70.99	36.8	228	5.47	-6.2	0.73	1.03	1.3	-0.71	25
67.74	36.19	15	1.16	-1.9	0.74	-0.78	-2.38	-0.6	24
70.24	36.13	234	0.85	-0.68	-0.17	1.1	0.31	0.25	24
73.48	35.22	10	1.81	-1.57	-0.25	-0.46	0.44	0.71	25
70.47	36.15	212	5.88	-3.81	-2.07	4.64	-1.85	5.07	23
70.28	35.91	214	1.18	-0.49	-0.69	2.66	-3.09	0.31	24
73.4	35.15	15	8.65	-4.71	-3.94	0.51	1.61	4.09	23
71.42	40.26	15	3.82	-4.31	0.49	-1.62	-1.84	0.07	24
70.0	36.13	82	5.49	-4.01	-1.49	0.49	-3.0	4.3	23
70.86	36.01	235	0.27	0.24	-0.52	-0.15	1.06	0.65	24
70.35	34.46	10	3.96	-3.53	-0.43	2.3	1.94	-1.49	24
68.71	36.2	12	5.16	-1.02	-4.14	-1.21	1.27	-1.73	25
77.01	42.75	15	6.65	-6.5	-0.15	5.21	4.76	-1.44	23
70.26	36.16	184	8.96	-7.69	-1.27	-7.8	-1.33	-2.86	23
70.16	38.93	10	9.36	-3.33	-6.03	0.62	0.14	-6.39	23
70.63	36.99	66	1.48	-3.16	1.69	-3.1	1.96	0.11	23
70.69	36.26	212	1.59	-1.21	-0.38	-0.42	-0.48	-0.93	25
71.34	36.34	133	0.78	-1.41	0.64	-2.14	-1.6	-0.83	24
68.79	36.09	10	4.77	-1.25	-3.52	1.82	-0.56	-0.99	23
72.48	39.32	15	6.64	-5.6	-1.05	1.65	0.73	-6.35	24
69.03	34.95	15	1.61	-0.62	-0.99	-1.64	-0.94	1.26	24
70.41	37.17	212	0.9	-0.9	-0.0	1.21	-0.3	0.13	27
70.63	36.19	172	1.5	-1.24	-0.26	-0.32	-0.17	-0.41	25
70.05	34.19	15	1.25	-1.21	-0.04	0.33	0.65	-0.52	25
70.44	40.49	15	5.71	-5.28	-0.43	-0.68	3.99	-1.44	23
70.66	36.25	204	3.73	-3.81	0.08	1.57	1.56	-1.52	25
70.84	41.13	12	1.71	-1.77	0.06	0.8	-0.81	-0.3	24
67.43	39.91	15	3.23	-2.44	-0.79	3.23	1.08	0.02	23
63.24	40.59	15	2.63	-1.15	-1.48	1.72	1.88	-0.75	26
62.88	40.52	15	5.05	-3.31	-1.74	-1.38	2.0	-2.94	23
71.0	36.47	276	5.6	-4.81	-0.79	-0.13	1.3	-0.81	24
67.92	30.04	22	5.59	-4.47	-1.13	-1.03	-0.7	4.37	23
70.78	36.42	208	1.36	-1.97	0.61	0.96	0.85	-0.05	24
70.95	36.28	219	1.86	-0.81	-1.05	1.16	-1.12	0.43	24
70.55	36.72	115	3.34	-5.48	2.14	1.85	-2.34	-1.39	23
