67.13	29.69	15	0.43	-1.76	1.33	0.24	-0.7	-1.76	24
66.43	29.83	39	0.31	-0.91	0.61	-0.46	-0.39	-1.57	25
82.03	33.03	10	-1.91	-6.36	8.27	2.62	-3.12	-0.29	24
66.2	29.8	33	1.03	-3.37	2.34	-0.79	-1.39	-7.06	24
72.16	39.34	15	2.88	-5.93	3.05	-0.18	-4.61	-6.66	25
66.05	28.59	33	-0.31	0.18	0.12	0.28	1.15	-5.26	23
74.29	39.28	97	2.64	-8.55	5.91	-0.06	-1.66	2.04	23
69.47	29.48	15	-0.34	-1.09	1.43	-0.32	-0.33	-0.44	24
72.59	37.8	146	-1.06	0.87	0.19	-1.2	-0.94	-2.8	24
75.11	39.94	15	-0.44	-2.08	2.52	0.83	-1.03	0.45	25
78.15	32.29	10	-1.61	-2.69	4.31	2.7	-0.19	-7.3	23
75.3	40.27	15	-1.49	-3.99	5.48	3.16	-2.6	-0.09	24
79.92	35.41	13	-2.14	-2.45	4.59	1.19	0.55	-0.06	23
73.87	39.09	15	0.46	-4.12	3.67	2.81	-1.93	-2.1	23
71.03	38.99	12	0.98	-2.24	1.27	-0.17	0.09	-0.55	25
72.96	38.35	117	0.68	-1.47	0.79	-0.33	-0.94	-2.1	24
83.37	34.55	10	-0.53	-0.6	1.13	-0.23	0.06	0.07	24
76.46	39.31	15	-0.14	-4.0	4.14	-0.08	0.51	-1.03	23
80.15	34.24	15	-3.22	-0.18	3.4	1.51	-1.62	9.43	24
71.13	36.47	97	0.04	-1.6	1.56	1.77	-0.91	-1.36	24
71.64	37.51	44	-0.58	-1.63	2.22	-0.19	-0.5	-0.07	24
70.37	35.76	215	1.6	0.77	-2.38	6.47	-5.71	-6.91	23
66.16	28.66	28	0.02	-0.36	0.34	0.14	0.28	-1.27	25
73.09	39.04	22	-0.1	-0.23	0.33	-0.12	0.74	-1.02	24
68.36	33.06	15	-1.7	2.15	-0.45	-2.96	-0.79	-4.36	23
74.78	39.29	15	0.86	-8.82	7.96	1.67	-8.04	-3.72	24
69.52	34.16	33	-0.57	0.03	0.54	0.28	-0.43	-1.05	24
66.46	28.7	15	-0.01	0.38	-0.38	-1.33	0.43	-1.81	24
74.58	38.12	116	0.41	-3.59	3.18	1.07	1.66	-2.49	24
78.24	43.18	15	0.62	-2.41	1.78	0.76	-1.75	-1.66	25
70.48	38.03	77	-0.23	-0.01	0.24	-0.33	-0.05	-2.89	24
74.45	35.13	103	0.28	-0.24	-0.04	0.04	-0.12	1.68	24
66.92	31.42	15	-0.28	-1.55	1.83	0.1	0.02	-1.02	24
80.75	36.17	17	-0.44	-1.97	2.4	-1.95	2.03	2.19	24
66.69	28.43	15	-0.03	-1.96	1.99	-0.39	-0.92	-1.33	24
78.15	35.81	15	-0.76	0.75	0.01	1.58	-2.13	6.8	23
77.53	35.19	15	-1.06	1.49	-0.43	-0.42	0.98	3.84	23
66.88	30.54	33	0.13	-2.32	2.19	-0.39	-0.62	-2.08	24
76.5	39.73	19	0.33	-2.79	2.46	0.57	-0.51	-0.57	24
76.53	39.15	32	0.87	-1.97	1.1	-0.03	1.12	-0.51	24
71.36	37.17	130	1.71	-6.82	5.11	1.25	-7.64	-5.39	23
70.84	39.62	27	-0.1	-0.55	0.65	-3.34	-1.07	-9.09	23
69.0	28.61	33	0.16	-4.84	4.68	2.21	1.75	-1.45	23
77.86	35.45	15	-0.24	0.28	-0.05	-0.9	-0.6	2.16	26
77.26	39.51	33	-0.05	-7.45	7.5	1.71	1.11	-0.04	24
76.89	39.4	22	-0.97	0.43	0.55	-0.4	0.19	3.3	24
68.65	28.95	33	0.72	-4.69	3.97	-0.89	-0.92	0.75	24
76.93	39.41	33	-3.12	-2.95	6.07	-1.22	-1.65	6.05	24
76.99	39.69	23	-3.53	-0.9	4.43	-1.22	-0.49	5.7	24
77.18	39.8	34	-2.18	-1.79	3.97	1.13	0.05	4.48	23
81.02	35.75	33	-0.64	-4.17	4.81	-1.99	5.69	5.16	23
77.07	39.59	33	-1.47	-6.87	8.34	1.53	1.37	8.88	23
69.92	37.13	34	0.87	-7.59	6.72	2.06	-0.51	-3.81	24
70.08	37.38	24	0.56	-5.32	4.76	2.06	0.57	-5.74	25
69.91	37.21	33	0.53	-4.11	3.58	-1.02	-0.43	2.8	23
69.68	30.0	33	1.91	-1.55	-0.35	-1.41	1.46	-4.79	23
70.07	37.03	33	0.26	-1.55	1.29	-1.48	-1.64	-5.11	23
68.55	29.1	50	0.35	-1.68	1.34	0.21	-0.19	0.39	24
77.22	39.51	32	-0.36	-3.15	3.51	0.31	-0.73	1.86	25
68.77	34.26	33	-0.58	-5.57	6.15	5.24	-0.35	-9.94	24
75.45	37.61	150	2.86	2.57	-5.43	-0.41	1.29	-2.07	23
73.1	38.47	56	-1.63	-7.58	9.21	1.79	3.33	-4.69	23
72.52	37.55	68	0.02	-1.12	1.1	-0.04	0.09	-0.37	24
69.66	29.9	15	2.02	-1.62	-0.4	-0.16	0.83	-3.28	24
69.23	36.37	24	1.32	-1.23	-0.09	4.36	-2.46	-4.31	23
66.44	38.94	55	1.78	2.44	-4.22	1.35	-0.77	0.49	23
69.72	37.15	85	2.49	-1.95	-0.54	-0.15	0.42	-5.82	23
72.43	37.82	152	-0.09	0.92	-0.84	0.3	-0.76	-2.72	24
77.43	35.24	40	-0.13	0.01	0.12	-0.31	-0.03	1.36	24
