-130.93	51.63	22	-0.17	-0.16	0.33	0.18	-0.16	1.08	25
-126.22	41.46	15	0.06	-1.31	1.25	0.02	0.16	0.42	26
-129.77	48.93	15	-0.06	-1.12	1.18	-0.02	0.0	-0.35	26
-130.67	43.66	15	-0.03	-4.56	4.59	1.98	0.49	-1.72	24
-113.1	29.07	15	0.17	-1.21	1.04	0.06	0.47	0.1	25
-124.35	39.2	15	-0.24	-6.5	6.74	0.0	0.0	4.86	23
-154.43	58.09	134	0.41	-1.27	0.86	-0.16	0.49	-0.29	24
-149.35	62.45	67	-3.07	1.95	1.12	2.99	0.95	5.54	23
-130.26	49.1	11	-0.44	-3.15	3.59	0.0	0.0	0.03	25
-153.37	59.6	127	0.71	-1.55	0.84	0.26	0.9	0.23	25
-111.67	27.81	15	-0.63	-2.41	3.04	0.25	0.27	-0.16	24
-157.27	64.12	33	-0.02	1.41	-1.4	0.18	0.96	-2.74	23
-176.29	52.26	152	0.19	-0.61	0.43	4.32	-6.15	-7.0	23
-112.84	28.16	15	-0.14	-1.03	1.17	-0.01	-0.16	0.35	24
-130.57	49.77	10	-0.07	-1.38	1.45	0.0	0.0	0.81	24
-130.62	49.43	10	-0.02	-3.93	3.95	0.0	0.0	0.06	24
-117.03	34.34	10	0.27	-1.16	0.89	0.0	0.0	2.05	24
-110.99	26.64	15	-0.19	-2.7	2.88	-0.29	0.19	-0.25	24
-131.21	51.07	15	-0.31	-1.95	2.27	-0.1	0.37	0.63	24
-134.94	55.36	15	-0.01	-1.59	1.61	0.26	0.23	1.11	24
-122.51	36.97	10	-0.16	-3.96	4.12	0.0	0.0	3.06	24
-115.99	32.82	10	-1.68	-4.16	5.84	0.0	0.0	4.09	23
-116.15	32.75	10	-1.33	-1.64	2.98	0.0	0.0	2.31	24
-122.91	37.75	11	-1.41	-3.79	5.2	-2.89	-2.99	2.44	24
-124.94	40.11	15	0.05	-0.35	0.3	0.22	0.57	-1.91	24
-127.14	42.59	15	0.03	-2.05	2.01	0.78	-0.77	-1.12	24
-147.53	61.47	39	-2.32	1.02	1.3	-1.07	1.69	3.55	23
-128.46	49.37	15	-0.09	-1.04	1.12	0.0	0.0	-0.61	24
-119.35	37.17	15	-1.72	-2.72	4.43	0.0	0.0	-7.49	24
-115.36	32.26	10	-0.52	-3.51	4.03	0.0	0.0	0.98	25
-109.99	25.95	15	-0.05	-2.19	2.24	0.44	0.63	-0.24	24
-151.53	63.49	15	1.14	0.48	-1.62	2.08	0.79	-4.81	23
-113.93	29.7	15	-0.81	-1.49	2.3	0.76	-0.03	0.63	24
-118.55	38.14	15	-3.77	-3.1	6.87	-1.94	2.99	7.19	23
-113.73	29.34	15	-0.74	-2.05	2.8	0.0	0.0	0.58	24
-130.47	50.44	15	-0.71	-0.79	1.5	0.0	0.0	1.91	24
-124.36	41.14	15	0.06	-1.01	0.95	0.4	0.32	0.18	27
-130.54	49.37	10	-0.14	-1.23	1.38	0.0	0.0	0.5	26
-126.27	42.51	15	-0.37	-1.38	1.75	0.27	-0.08	1.16	24
-122.14	46.76	15	-1.69	-2.55	4.24	-2.54	-3.52	8.48	23
-162.46	68.04	15	-0.44	1.74	-1.3	0.04	0.62	-1.35	24
-152.95	59.99	127	1.19	-2.86	1.67	1.38	1.9	1.33	24
-119.33	32.9	10	1.0	-7.61	6.61	0.0	0.0	-0.91	24
-119.16	37.5	10	-0.64	-1.31	1.95	-0.82	-1.49	-2.03	24
-128.2	43.36	10	-0.35	-3.98	4.34	0.0	0.0	-3.12	25
-128.4	43.28	15	-0.22	-5.1	5.32	-0.35	-0.24	-4.42	24
-125.57	40.41	15	0.42	-0.48	0.06	0.0	0.0	-1.85	24
-125.38	41.28	15	-0.24	-1.95	2.19	0.0	0.0	0.66	24
-113.03	29.03	10	-0.55	-2.54	3.08	0.0	0.0	0.55	24
-130.7	50.31	10	-0.1	-4.86	4.96	0.0	0.0	3.09	24
-112.71	27.84	15	-2.49	-4.12	6.61	0.0	0.0	0.63	23
-126.39	32.78	15	-2.52	4.39	-1.87	-4.13	-2.5	7.56	23
-129.97	44.29	15	-0.31	-1.9	2.2	0.0	0.0	-3.09	24
-170.72	51.82	15	0.25	0.71	-0.96	1.07	0.71	0.63	24
-118.22	36.7	15	0.19	-0.84	0.66	0.0	0.0	-1.07	24
-118.21	36.52	15	2.69	-5.07	2.38	0.0	0.0	-9.73	23
-126.16	40.37	15	0.46	-0.51	0.05	0.62	-0.23	-1.99	24
-125.34	40.1	35	0.8	-0.94	0.14	0.51	-0.75	-1.67	25
