-162.02	54.54	54	-6.17	7.49	-1.31	2.98	3.59	5.04	23
-151.6	61.43	98	-0.27	-0.89	1.16	3.5	2.39	0.74	23
-149.35	62.45	67	-3.07	1.95	1.12	2.99	0.95	5.54	23
-119.49	37.39	10	-1.34	-0.63	1.96	0.0	0.0	-0.88	24
-114.73	30.57	15	-9.17	0.07	9.1	-5.03	-3.92	7.96	23
-110.45	26.17	15	-0.88	-0.29	1.17	-0.33	-0.29	0.25	24
-140.7	60.37	15	-3.21	0.79	2.42	-3.01	-0.14	-3.48	23
-128.15	41.46	10	-2.05	-0.23	2.27	1.49	-1.9	0.06	24
-156.57	56.63	70	-0.72	1.74	-1.02	3.51	6.84	4.55	25
-161.58	56.42	211	-6.48	0.09	6.39	2.49	0.05	-2.99	23
-148.52	62.67	64	-7.34	1.74	5.6	-0.46	2.63	6.84	23
-128.29	41.1	10	-4.24	-0.47	4.71	0.0	0.0	1.01	24
-115.57	32.62	12	-0.33	-4.39	4.72	-2.42	-5.52	1.51	25
-170.25	53.01	104	-0.0	-0.19	0.2	-2.09	-0.68	0.57	24
-147.53	61.47	39	-2.32	1.02	1.3	-1.07	1.69	3.55	23
-121.98	45.87	15	-1.35	2.18	-0.82	-4.0	-0.8	0.42	24
-119.15	37.49	10	-1.18	-0.55	1.74	-0.49	1.73	-0.93	25
-119.82	37.38	13	-5.01	-4.36	9.36	0.0	0.0	-2.65	24
-119.23	37.47	15	-7.14	0.71	6.44	0.47	-2.68	-3.47	23
-149.16	59.46	15	-0.36	-0.05	0.41	-2.2	-1.59	0.66	24
-176.37	50.45	15	-1.19	1.13	0.06	-0.17	-0.08	0.11	24
-116.45	32.73	10	-2.22	-4.16	6.38	-0.91	-6.32	4.35	24
-165.85	51.74	10	-5.42	5.88	-0.46	2.9	-8.27	2.4	23
-172.21	50.43	15	-0.79	1.03	-0.23	-0.71	0.18	0.12	24
-156.66	56.31	46	-5.07	1.25	3.82	2.08	-2.76	3.48	23
-161.41	54.3	44	0.42	0.69	-1.11	0.88	0.94	-0.25	24
-170.72	51.82	15	0.25	0.71	-0.96	1.07	0.71	0.63	24
-149.96	63.37	121	-3.8	3.49	0.31	3.8	2.24	0.97	23
-177.83	51.91	93	-5.61	5.14	0.47	-8.16	-0.37	-3.2	23
-147.19	61.15	41	-4.81	1.34	3.47	3.29	0.87	2.04	25
-147.23	61.44	52	-3.29	0.28	3.01	0.44	0.42	2.43	25
-113.98	44.35	14	-2.5	1.44	1.06	-1.01	1.36	-1.45	26
-114.54	44.75	10	-1.03	0.37	0.66	0.43	2.28	-1.31	24
-114.17	44.06	19	-1.64	0.69	0.95	0.0	0.0	-1.53	24
-177.72	52.32	110	-7.96	7.16	0.8	-0.65	-4.53	-1.13	23
-169.54	53.07	112	0.29	2.1	-2.4	-8.95	-2.88	2.35	23
-154.18	58.62	119	-0.45	-0.71	1.16	1.57	1.44	0.64	24
-157.1	57.04	105	-3.24	0.39	2.85	-1.23	2.44	3.83	23
-178.58	52.3	169	0.18	-2.02	1.84	5.65	-3.19	-2.76	23
-177.46	50.45	13	-2.03	2.75	-0.72	0.68	-0.93	0.0	24
-114.33	44.44	10	-3.04	1.02	2.02	2.85	-2.42	-1.25	23
-105.21	42.42	22	-7.21	7.84	-0.63	0.7	3.13	-7.02	23
